Brand,Address,City,State,Postal Code,Date,Time
Sonic Drive-In,1310 W. Pioneer ,Irving,TX, 75061,2019-02-21,19:34:19
Sonic Drive-In,1425 N. Loop 12 ,Irving,TX, 75061,2019-02-21,19:34:19
Sonic Drive-In,1445 N. Beltline Road ,Irving,TX, 75061,2019-02-21,19:34:19
Sonic Drive-In,1750 Market Place Blvd ,Irving,TX, 75063,2019-02-21,19:33:53
Sonic Drive-In,2327 W. Shady Grove ,Irving,TX, 75060,2019-02-21,19:34:19
Sonic Drive-In,3431 West Walnut Hill ,Irving,TX, 75038,2019-02-21,19:34:19
Sonic Drive-In,900 W. John Carpenter Frwy ,Irving,TX, 75039,2019-02-21,19:34:19
Sonic Drive-In,1020 Dale Evans Drive ,Italy,TX, 76651,2019-02-21,19:34:15
Sonic Drive-In,1204 East Main Street ,Itasca,TX, 76055,2019-02-21,19:34:15
Sonic Drive-In,707 N. Main Street ,Jacksboro,TX, 76458,2019-02-21,19:33:42
Sonic Drive-In,1105 S. Jackson Street ,Jacksonville,TX, 75766,2019-02-21,19:34:20
Sonic Drive-In,850 South Wheeler ,Jasper,TX, 75951,2019-02-21,19:34:20
Sonic Drive-In,203 S. Walcott Street ,Jefferson,TX, 75657,2019-02-21,19:34:20
Sonic Drive-In,315 N. Broadway ,Joshua,TX, 76058,2019-02-21,19:33:30
Sonic Drive-In,2337 North Main Street ,Junction,TX, 76849,2019-02-21,19:34:20
Sonic Drive-In,802 South Highway 156 ,Justin,TX, 76247,2019-02-21,19:33:58
Sonic Drive-In,213 Highway 123 ,Karnes City,TX, 78118,2019-02-21,19:34:21
Sonic Drive-In,1438 West Grand Parkway ,Katy,TX, 77449,2019-02-21,19:34:21
Sonic Drive-In,1530 S. Mason Road ,Katy,TX, 77450,2019-02-21,19:33:49
Sonic Drive-In,1849 Fry Road ,Katy,TX, 77449,2019-02-21,19:34:21
Sonic Drive-In,1955a Mason Road ,Katy,TX, 77449,2019-02-21,19:34:21
Sonic Drive-In,25022 Fm 1093 Road ,Katy,TX, 77494,2019-02-21,19:33:49
Sonic Drive-In,5451 Highway Boulevard ,Katy,TX, 77450,2019-02-21,19:34:07
Sonic Drive-In,6025 North Fry Road ,Katy,TX, 77449,2019-02-21,19:34:21
Sonic Drive-In,9740 Gaston Road ,Katy,TX, 77494,2019-02-21,19:33:49
Sonic Drive-In,2233 South Washington ,Kaufman,TX, 75142,2019-02-21,19:33:54
Sonic Drive-In,301 South Old Betsy ,Keene,TX, 76059,2019-02-21,19:33:30
Sonic Drive-In,2009 S Main Street ,Keller,TX, 76248,2019-02-21,19:34:22
Sonic Drive-In,4500 Golden Triangle Blvd ,Keller,TX, 76248,2019-02-21,19:34:21
Sonic Drive-In,771 Keller Parkway ,Keller,TX, 76248,2019-02-21,19:34:22
Sonic Drive-In,8661 N Beach Street ,Keller,TX, 76248,2019-02-21,19:34:22
Sonic Drive-In,1355 Highway 146 ,Kemah,TX, 77565,2019-02-21,19:34:22
Sonic Drive-In,109 North Highway 274 ,Kemp,TX, 75143,2019-02-21,19:34:11
Sonic Drive-In,200 N. Sunset ,Kenedy,TX, 78119,2019-02-21,19:33:39
Sonic Drive-In,401 S. Poplar Street ,Kermit,TX, 79745,2019-02-21,19:34:22
Sonic Drive-In,1281 Junction Highway ,Kerrville,TX, 78028,2019-02-21,19:33:38
Sonic Drive-In,1727 Sidney Baker ,Kerrville,TX, 78028,2019-02-21,19:33:38
Sonic Drive-In,217 Henderson Boulevard ,Kilgore,TX, 75662,2019-02-21,19:34:23
Sonic Drive-In,1306 East Stan Schlueter Loop ,Killeen,TX, 76542,2019-02-21,19:33:53
Sonic Drive-In,1514 S Fort Hood Street ,Killeen,TX, 76542,2019-02-21,19:33:53
Sonic Drive-In,1803 S W.s. Young Dr ,Killeen,TX, 76542,2019-02-21,19:33:53
Sonic Drive-In,2701 E. Rancier ,Killeen,TX, 76541,2019-02-21,19:34:08
Sonic Drive-In,5303 John David Drive ,Killeen,TX, 76549,2019-02-21,19:33:53
Sonic Drive-In,1605 Ranch Road 1431 ,Kingsland,TX, 78639,2019-02-21,19:33:45
Sonic Drive-In,602 S. 14th Street ,Kingsville,TX, 78363,2019-02-21,19:33:30
Sonic Drive-In,330 Northpark Drive ,Kingwood,TX, 77339,2019-02-21,19:34:23
Sonic Drive-In,4211 West Lake Houston Parkway ,Kingwood,TX, 77339,2019-02-21,19:33:33
Sonic Drive-In,909 S. Margaret ,Kirbyville,TX, 75956,2019-02-21,19:33:44
Sonic Drive-In,1300 S Pine ,Kountze,TX, 77625,2019-02-21,19:34:24
Sonic Drive-In,1221 East Mccart ,Krum,TX, 76249,2019-02-21,19:34:24
Sonic Drive-In,1736 Rebel Drive ,Kyle,TX, 78640,2019-02-21,19:34:24
Sonic Drive-In,400 Fm 150 East ,Kyle,TX, 78640,2019-02-21,19:34:24
Sonic Drive-In,717 E. Travis ,La Grange,TX, 78945,2019-02-21,19:33:52
Sonic Drive-In,2000 Fm 1764 Road ,La Marque,TX, 77568,2019-02-21,19:34:25
Sonic Drive-In,4100 Texas Avenue ,La Marque,TX, 77568,2019-02-21,19:34:25
Sonic Drive-In,401 N. Fourth ,La Mesa,TX, 79331,2019-02-21,19:34:25
Sonic Drive-In,9827 W. Main ,La Porte,TX, 77571,2019-02-21,19:33:58
Sonic Drive-In,13887 Us Highway 87 West ,La Vernia,TX, 78121,2019-02-21,19:34:05
Sonic Drive-In,20700 Fm 1431 ,Lago Vista,TX, 78645,2019-02-21,19:34:23
Sonic Drive-In,101 Main Street ,Lake Dallas,TX, 75065,2019-02-21,19:34:14
Sonic Drive-In,209 Highway 332 West ,Lake Jackson,TX, 77566,2019-02-21,19:33:32
Sonic Drive-In,6327 Lake Worth Blvd ,Lake Worth,TX, 76135,2019-02-21,19:33:34
Sonic Drive-In,5003 Estes Parkway ,Lakeport,TX, 75603,2019-02-21,19:34:26
Sonic Drive-In,2102 Ranch Road 620 S. ,Lakeway,TX, 78734,2019-02-21,19:34:00
Sonic Drive-In,702 S. Key Avenue ,Lampasas,TX, 76550,2019-02-21,19:33:45
Sonic Drive-In,3209 West Pleasant Run ,Lancaster,TX, 75146,2019-02-21,19:34:27
Sonic Drive-In,7060 Justin Road ,Lantana,TX, 76226,2019-02-21,19:34:27
Sonic Drive-In,1302 Internation Boulevard ,Laredo,TX, 78045,2019-02-21,19:34:27
Sonic Drive-In,2001 Highway 83 ,Laredo,TX, 78043,2019-02-21,19:34:27
Sonic Drive-In,5505 Mcpherson Road ,Laredo,TX, 78041,2019-02-21,19:34:27
Sonic Drive-In,925 South State Highway 78 ,Lavon,TX, 75166,2019-02-21,19:34:05
Sonic Drive-In,1159 W. Main ,League City,TX, 77573,2019-02-21,19:34:28
Sonic Drive-In,2311 Fm 518 East ,League City,TX, 77573,2019-02-21,19:33:50
Sonic Drive-In,2855 East League City ,League City,TX, 77573,2019-02-21,19:34:22
Sonic Drive-In,809 S Us Highway 183 ,Leander,TX, 78641,2019-02-21,19:34:28
Sonic Drive-In,551 South Highway 69 ,Leonard,TX, 75452,2019-02-21,19:33:40
Sonic Drive-In,202 College Avenue ,Levelland,TX, 79336,2019-02-21,19:33:43
Sonic Drive-In,1413 West F.m. 407 ,Lewisville,TX, 75067,2019-02-21,19:34:14
Sonic Drive-In,175 N. Valley Parkway ,Lewisville,TX, 75067,2019-02-21,19:34:32
Sonic Drive-In,"2401 S. Stemmons Frwy, #2340 ",Lewisville,TX, 75067,2019-02-21,19:33:53
Sonic Drive-In,380 E Round Grove Road ,Lewisville,TX, 75067,2019-02-21,19:33:53
Sonic Drive-In,6115 Old Highway 135 North ,Liberty City,TX, 75662,2019-02-21,19:34:09
Sonic Drive-In,14240 West State Highway 29 ,Liberty Hill,TX, 78642,2019-02-21,19:33:45
Sonic Drive-In,1821 Highway 90 ,Liberty,TX, 77575,2019-02-21,19:33:57
Sonic Drive-In,3214 S. Main Street ,Lindale,TX, 75771,2019-02-21,19:34:13
Sonic Drive-In,510 S. Main ,Lindale,TX, 75771,2019-02-21,19:34:13
Sonic Drive-In,917 Highway 59 South ,Linden,TX, 75563,2019-02-21,19:33:33
Sonic Drive-In,11951 Fm 423 ,Little Elm,TX, 75068,2019-02-21,19:33:48
Sonic Drive-In,900 West Eldorado Parkway ,Little Elm,TX, 75068,2019-02-21,19:33:55
Sonic Drive-In,1015 Hall Avenue ,Littlefield,TX, 79339,2019-02-21,19:34:31
Sonic Drive-In,1008 W. Church St ,Livingston,TX, 77351,2019-02-21,19:33:54
Sonic Drive-In,505 W Young Street ,Llano,TX, 78643,2019-02-21,19:33:41
Sonic Drive-In,830 S. Colorado ,Lockhart,TX, 78644,2019-02-21,19:34:10
Sonic Drive-In,15605 Fm 968 West ,Longview,TX, 75602,2019-02-21,19:34:12
Sonic Drive-In,1801 Judson Road ,Longview,TX, 75605,2019-02-21,19:34:34
Sonic Drive-In,1930 East Marshall Avenue ,Longview,TX, 75601,2019-02-21,19:34:12
Sonic Drive-In,2106 Gilmer Road ,Longview,TX, 75604,2019-02-21,19:34:34
Sonic Drive-In,3302 South Eastman Road ,Longview,TX, 75604,2019-02-21,19:34:12
Sonic Drive-In,3501 North 4th Street ,Longview,TX, 75605,2019-02-21,19:34:12
Sonic Drive-In,4001 W. Marshall Avenue ,Longview,TX, 75604,2019-02-21,19:34:09
Sonic Drive-In,4100 Gilmer Road ,Longview,TX, 75604,2019-02-21,19:34:09
Sonic Drive-In,4220 West Loop 281 ,Longview,TX, 75604,2019-02-21,19:34:23
Sonic Drive-In,302 North Frontage Road ,Lorena,TX, 76655,2019-02-21,19:34:34
Sonic Drive-In,101 N University Ave ,Lubbock,TX, 79415,2019-02-21,19:34:18
Sonic Drive-In,10109 Slide Road ,Lubbock,TX, 79424,2019-02-21,19:33:43
Sonic Drive-In,12702 Indiana Avenue ,Lubbock,TX, 79423,2019-02-21,19:34:34
Sonic Drive-In,1609 Martin Luther King Blvd ,Lubbock,TX, 79403,2019-02-21,19:34:18
Sonic Drive-In,1901 34th Street & Avenue S ,Lubbock,TX, 79401,2019-02-21,19:34:18
Sonic Drive-In,4401 4th Street ,Lubbock,TX, 79416,2019-02-21,19:34:18
Sonic Drive-In,4611 34th Street ,Lubbock,TX, 79414,2019-02-21,19:34:34
Sonic Drive-In,4904 Indiana Avenue ,Lubbock,TX, 79413,2019-02-21,19:34:34
Sonic Drive-In,5202b 50th Street ,Lubbock,TX, 79414,2019-02-21,19:34:34
Sonic Drive-In,5722 Fourth Street ,Lubbock,TX, 79416,2019-02-21,19:34:33
Sonic Drive-In,5802 64th Street ,Lubbock,TX, 79424,2019-02-21,19:34:34
Sonic Drive-In,6419 W. 19th Street ,Lubbock,TX, 79407,2019-02-21,19:34:31
Sonic Drive-In,7220 Quaker Avenue ,Lubbock,TX, 79424,2019-02-21,19:34:34
Sonic Drive-In,7603 Milwaukee Avenue ,Lubbock,TX, 79424,2019-02-21,19:33:43
Sonic Drive-In,8010 S University ,Lubbock,TX, 79423,2019-02-21,19:34:34
Sonic Drive-In,1805 S First ,Lufkin,TX, 75901,2019-02-21,19:33:54
Sonic Drive-In,1901 W. Frank Street ,Lufkin,TX, 75904,2019-02-21,19:33:59
Sonic Drive-In,417 N. Timberland Drive ,Lufkin,TX, 75901,2019-02-21,19:33:59
Sonic Drive-In,920 East Pierce Street ,Luling,TX, 78648,2019-02-21,19:34:10
Sonic Drive-In,106 North Main Street ,Lumberton,TX, 77657,2019-02-21,19:33:44
Sonic Drive-In,135 North Lhs Drive ,Lumberton,TX, 77657,2019-02-21,19:34:24
Sonic Drive-In,19350 Mc Donald Street ,Lytle,TX, 78052,2019-02-21,19:33:48
Sonic Drive-In,2605 E. Main Street ,Madisonville,TX, 77864,2019-02-21,19:33:55
Sonic Drive-In,130 Smith Road ,Magnolia,TX, 77354,2019-02-21,19:34:14
Sonic Drive-In,5922 Fm 1488 ,Magnolia,TX, 77354,2019-02-21,19:34:35
Sonic Drive-In,418 West Royall Boulevard ,Malakoff,TX, 75148,2019-02-21,19:33:33
Sonic Drive-In,11215 Us Highway 290 E ,Manor,TX, 78653,2019-02-21,19:34:03
Sonic Drive-In,110 N. Walnut Creek Drive ,Mansfield,TX, 76063,2019-02-21,19:34:36
Sonic Drive-In,1700 Highway 157 North ,Mansfield,TX, 76063,2019-02-21,19:34:36
Sonic Drive-In,3120 E. Broad Street ,Mansfield,TX, 76063,2019-02-21,19:34:36
Sonic Drive-In,17518 State Highway 6 ,Manvel,TX, 77578,2019-02-21,19:34:36
Sonic Drive-In,1405 Highway 281 North ,Marble Falls,TX, 78654,2019-02-21,19:33:45
Sonic Drive-In,428 Live Oak Street ,Marlin,TX, 76661,2019-02-21,19:34:37
Sonic Drive-In,900 East End Blvd South ,Marshall,TX, 75670,2019-02-21,19:33:47
Sonic Drive-In,901 E. Grand ,Marshall,TX, 75670,2019-02-21,19:34:20
Sonic Drive-In,728 E. San Patricio Avenue ,Mathis,TX, 78368,2019-02-21,19:33:30
Sonic Drive-In,11786 Hwy 62 North ,Mauriceville,TX, 77632,2019-02-21,19:33:44
Sonic Drive-In,6481 Eldorado Parkway ,McKinney,TX, 75070,2019-02-21,19:34:38
Sonic Drive-In,3100 N. 10th Street ,Mcallen,TX, 78501,2019-02-21,19:34:02
Sonic Drive-In,3804 W. Pecan ,Mcallen,TX, 78501,2019-02-21,19:34:02
Sonic Drive-In,926 West Mcgregor ,Mcgregor,TX, 76657,2019-02-21,19:33:51
Sonic Drive-In,2950 Eldorado Parkway ,Mckinney,TX, 75070,2019-02-21,19:34:38
Sonic Drive-In,312 W. University Drive ,Mckinney,TX, 75069,2019-02-21,19:33:32
Sonic Drive-In,420 North Custer Road ,Mckinney,TX, 75071,2019-02-21,19:33:48
Sonic Drive-In,7221 S. Custer Road ,Mckinney,TX, 75070,2019-02-21,19:34:38
Sonic Drive-In,120 North Highway 205 ,Mclendon-chisholm,TX, 75032,2019-02-21,19:34:06
Sonic Drive-In,2404 Sam Rayburn Highway ,Melissa,TX, 75454,2019-02-21,19:33:32
Sonic Drive-In,219 S Boykin @ 287 ,Memphis,TX, 79245,2019-02-21,19:33:49
Sonic Drive-In,9846 Interstate 20 ,Merkel,TX, 79536,2019-02-21,19:33:32
Sonic Drive-In,1800 Oates ,Mesquite,TX, 75150,2019-02-21,19:34:39
Sonic Drive-In,1851 Military Parkway ,Mesquite,TX, 75149,2019-02-21,19:34:39
Sonic Drive-In,191 W. Cartwright Road ,Mesquite,TX, 75149,2019-02-21,19:34:39
Sonic Drive-In,210 Pioneer Road ,Mesquite,TX, 75149,2019-02-21,19:34:06
Sonic Drive-In,2297 N Beltline Road ,Mesquite,TX, 75150,2019-02-21,19:34:39
Sonic Drive-In,3025 North Galloway ,Mesquite,TX, 75150,2019-02-21,19:34:39
Sonic Drive-In,4617 Gus Thomasson Road ,Mesquite,TX, 75150,2019-02-21,19:34:39
Sonic Drive-In,601 East Milam Street ,Mexia,TX, 76667,2019-02-21,19:34:04
Sonic Drive-In,1109 Midkiff Road ,Midland,TX, 79701,2019-02-21,19:34:40
Sonic Drive-In,2104 N. Big Spring ,Midland,TX, 79705,2019-02-21,19:34:40
Sonic Drive-In,2301 Rankin Highway ,Midland,TX, 79701,2019-02-21,19:34:40
Sonic Drive-In,4201 North Midland Drive ,Midland,TX, 79707,2019-02-21,19:33:31
Sonic Drive-In,2220 Plainview Road ,Midlothian,TX, 76065,2019-02-21,19:34:40
Sonic Drive-In,401 East Main Street ,Midlothian,TX, 76065,2019-02-21,19:34:40
Sonic Drive-In,311 W. Broad Street ,Mineola,TX, 75773,2019-02-21,19:34:11
Sonic Drive-In,1715 East Hubbard ,Mineral Wells,TX, 76067,2019-02-21,19:34:10
Sonic Drive-In,5805 Highway 6 South ,Missouri City,TX, 77459,2019-02-21,19:34:41
Sonic Drive-In,6126 Sienna Ranch Road ,Missouri City,TX, 77459,2019-02-21,19:34:41
Sonic Drive-In,811 South Stockton ,Monahans,TX, 79756,2019-02-21,19:34:06
Sonic Drive-In,11003 Eagle Drive ,Mont Belvieu,TX, 77523,2019-02-21,19:33:57
Sonic Drive-In,14625 Hwy 105 West ,Montgomery,TX, 77356,2019-02-21,19:34:41
Sonic Drive-In,1402 S. Jefferson ,Mount Pleasant,TX, 75455,2019-02-21,19:33:56
Sonic Drive-In,1701 North Jefferson Avenue ,Mount Pleasant,TX, 75455,2019-02-21,19:34:41
Sonic Drive-In,512 I-30 West ,Mount Vernon,TX, 75457,2019-02-21,19:34:42
Sonic Drive-In,716 E. Division Street ,Muenster,TX, 76252,2019-02-21,19:34:42
Sonic Drive-In,1633 W. American Boulevard ,Muleshoe,TX, 79347,2019-02-21,19:34:00
Sonic Drive-In,109 W. Fm 544 ,Murphy,TX, 75094,2019-02-21,19:34:42
Sonic Drive-In,2903 North Street ,Nacogdoches,TX, 75961,2019-02-21,19:33:48
Sonic Drive-In,3419 South Street ,Nacogdoches,TX, 75961,2019-02-21,19:33:48
Sonic Drive-In,1792 North Kings Highway ,Nash,TX, 75569,2019-02-21,19:33:58
Sonic Drive-In,9249 Highway 90 South ,Navasota,TX, 77868,2019-02-21,19:33:42
Sonic Drive-In,2205 Nederland Avenue ,Nederland,TX, 77627,2019-02-21,19:34:43
Sonic Drive-In,320 First Drive ,New Boston,TX, 75570,2019-02-21,19:33:58
Sonic Drive-In,710 South Seguin Avenue ,New Braunfels,TX, 78130,2019-02-21,19:33:46
Sonic Drive-In,716 State Highway 46 South ,New Braunfels,TX, 78130,2019-02-21,19:34:44
Sonic Drive-In,861 Loop 337 ,New Braunfels,TX, 78130,2019-02-21,19:33:46
Sonic Drive-In,20633 Fm 1485 Road ,New Caney,TX, 77357,2019-02-21,19:33:50
Sonic Drive-In,409 W. Highway 82 ,Nocona,TX, 76255,2019-02-21,19:33:41
Sonic Drive-In,5647 Rufe Snow Drive ,North Richland Hills,TX, 76180,2019-02-21,19:34:44
Sonic Drive-In,6724 Davis Boulevard ,North Richland Hills,TX, 76180,2019-02-21,19:33:52
Sonic Drive-In,7608 Blvd 26 ,North Richland Hills,TX, 76180,2019-02-21,19:34:44
Sonic Drive-In,8425 Davis Blvd ,North Richland Hills,TX, 76180,2019-02-21,19:33:52
Sonic Drive-In,8875 Grapevine Highway ,North Richland Hills,TX, 76180,2019-02-21,19:33:52
Sonic Drive-In,1810 E Eighth Street ,Odessa,TX, 79762,2019-02-21,19:33:54
Sonic Drive-In,2313 North County Road West ,Odessa,TX, 79763,2019-02-21,19:33:54
Sonic Drive-In,2636 John Ben Sheppard Parkway ,Odessa,TX, 79761,2019-02-21,19:34:44
Sonic Drive-In,3514 Andrews Highway ,Odessa,TX, 79762,2019-02-21,19:33:54
Sonic Drive-In,3823 E 52nd Street ,Odessa,TX, 79762,2019-02-21,19:33:31
Sonic Drive-In,7725 West University Blvd. ,Odessa,TX, 79763,2019-02-21,19:33:54
Sonic Drive-In,8684 Andrews Highway ,Odessa,TX, 79765,2019-02-21,19:33:31
Sonic Drive-In,1403 West Main Street ,Olney,TX, 76374,2019-02-21,19:33:32
Sonic Drive-In,14050 Us Hwy 190 West ,Onalaska,TX, 77360,2019-02-21,19:33:54
Sonic Drive-In,2210 Hwy 62 ,Orange,TX, 77630,2019-02-21,19:33:42
Sonic Drive-In,2805 Macarthur Drive ,Orange,TX, 77630,2019-02-21,19:33:42
Sonic Drive-In,3103 N. 16th Street ,Orange,TX, 77630,2019-02-21,19:33:42
Sonic Drive-In,600 Highway 259 North ,Ore City,TX, 75683,2019-02-21,19:33:56
Sonic Drive-In,704 East 14th Street ,Ozona,TX, 76943,2019-02-21,19:33:40
Sonic Drive-In,317 Henderson ,Palacios,TX, 77465,2019-02-21,19:33:38
Sonic Drive-In,220 W. Palestine Avenue ,Palestine,TX, 75801,2019-02-21,19:33:55
Sonic Drive-In,2727 S Loop 256 ,Palestine,TX, 75801,2019-02-21,19:33:55
Sonic Drive-In,1639 North Interstate 45 ,Palmer,TX, 75152,2019-02-21,19:34:04
Sonic Drive-In,1404 N. Hobart ,Pampa,TX, 79065,2019-02-21,19:33:41
Sonic Drive-In,512 Us Highway 60 ,Panhandle,TX, 79068,2019-02-21,19:33:41
Sonic Drive-In,2350 North Main Street ,Paris,TX, 75460,2019-02-21,19:34:46
Sonic Drive-In,2425 Lamar Avenue ,Paris,TX, 75460,2019-02-21,19:33:50
Sonic Drive-In,3107 Red Bluff Road ,Pasadena,TX, 77503,2019-02-21,19:33:58
Sonic Drive-In,5020 Fairmont Parkway ,Pasadena,TX, 77505,2019-02-21,19:33:58
Sonic Drive-In,10101 Broadway Street ,Pearland,TX, 77584,2019-02-21,19:34:36
Sonic Drive-In,11309 Shadow Creek Parkway ,Pearland,TX, 77581,2019-02-21,19:34:36
Sonic Drive-In,2815 E. Broadway Street ,Pearland,TX, 77581,2019-02-21,19:33:31
Sonic Drive-In,7031 W Broadway St ,Pearland,TX, 77581,2019-02-21,19:34:36
Sonic Drive-In,814 N. Oak ,Pearsall,TX, 78061,2019-02-21,19:33:54
Sonic Drive-In,5101 South Cedar Street ,Pecos,TX, 79772,2019-02-21,19:34:06
Sonic Drive-In,718 S. Main Street ,Perryton,TX, 79070,2019-02-21,19:34:47
Sonic Drive-In,1101 Fm 685 ,Pflugerville,TX, 78660,2019-02-21,19:34:03
Sonic Drive-In,2014 Pecan Street ,Pflugerville,TX, 78660,2019-02-21,19:34:47
Sonic Drive-In,701 S. Jackson Road ,Pharr,TX, 78577,2019-02-21,19:33:43
Sonic Drive-In,300 S Us Hwy 377 ,Pilot Point,TX, 76258,2019-02-21,19:34:12
Sonic Drive-In,32017 Decker Prairie Road ,Pinehurst,TX, 77362,2019-02-21,19:34:48
Sonic Drive-In,103 North Greer Boulevard ,Pittsburg,TX, 75686,2019-02-21,19:33:56
Sonic Drive-In,4004 Olton Road ,Plainview,TX, 79072,2019-02-21,19:34:49
Sonic Drive-In,501 W Fifth Street ,Plainview,TX, 79072,2019-02-21,19:34:49
Sonic Drive-In,1601 Custer Road ,Plano,TX, 75075,2019-02-21,19:34:49
Sonic Drive-In,2204 Midway Road ,Plano,TX, 75093,2019-02-21,19:34:49
Sonic Drive-In,3404 Coit Road ,Plano,TX, 75023,2019-02-21,19:34:49
Sonic Drive-In,4025 Mapleshade Lane ,Plano,TX, 75075,2019-02-21,19:34:49
Sonic Drive-In,6104 Chase Oaks Boulevard ,Plano,TX, 75023,2019-02-21,19:34:49
Sonic Drive-In,6121 W Park Blvd Fc 102 ,Plano,TX, 75093,2019-02-21,19:34:49
Sonic Drive-In,721 Jupiter ,Plano,TX, 75074,2019-02-21,19:34:42
Sonic Drive-In,7925 Coit Road ,Plano,TX, 75024,2019-02-21,19:34:49
Sonic Drive-In,635 W Oaklawn Street ,Pleasanton,TX, 78064,2019-02-21,19:34:49
